udi,type,rotational_speed_rpm,torque_nm,tool_wear_min,failure_type,diff_temperature_k
6356,L,1481,37.9,34,No Failure,9.599999999999966
6357,M,1420,48.4,36,No Failure,9.599999999999966
6359,M,1466,45.7,41,No Failure,9.600000000000023
6360,L,1430,56.7,44,No Failure,9.699999999999989
6361,L,1441,40.1,46,No Failure,9.599999999999966
6362,M,1348,57.3,48,No Failure,9.599999999999966
6363,L,1738,28.7,51,No Failure,9.600000000000023
6364,M,1618,36.2,53,No Failure,9.600000000000023
6366,M,1412,57.9,59,No Failure,9.600000000000023
6367,M,2065,18.1,62,No Failure,9.600000000000023
6368,L,1571,33.1,65,No Failure,9.600000000000023
6370,H,1781,24.9,70,No Failure,9.5
6371,L,1321,46.9,75,No Failure,9.5
6372,L,1546,36.7,77,No Failure,9.5
6373,M,1879,22.4,79,No Failure,9.5
6374,H,1735,28.9,82,No Failure,9.5
6375,L,1506,38.8,87,No Failure,9.5
6376,H,1629,32.3,89,No Failure,9.600000000000023
6377,L,1694,28.7,94,No Failure,9.600000000000023
6378,L,1541,37.0,96,No Failure,9.5
6381,L,1430,55.0,102,No Failure,9.600000000000023
6383,L,1481,41.9,106,No Failure,9.600000000000023
6384,H,1483,43.8,108,No Failure,9.5
6386,L,1410,48.3,118,No Failure,9.599999999999966
6387,L,1656,34.3,120,No Failure,9.5
6388,M,1487,39.2,122,No Failure,9.600000000000023
6390,H,1677,30.1,130,No Failure,9.599999999999966
6391,L,1450,55.0,135,No Failure,9.5
6392,M,1413,43.0,137,No Failure,9.5
6393,L,1680,33.8,140,No Failure,9.599999999999966
6394,L,1678,30.5,142,No Failure,9.5
6396,M,1376,52.1,147,No Failure,9.5
6397,L,1526,46.4,150,No Failure,9.600000000000023
6398,M,1587,32.6,152,No Failure,9.600000000000023
6399,L,1351,58.2,155,No Failure,9.599999999999966
6401,L,1601,35.8,160,No Failure,9.599999999999966
6402,M,1573,39.7,162,No Failure,9.600000000000023
6403,M,1584,36.7,165,No Failure,9.5
6404,L,1649,33.6,168,No Failure,9.5
6405,M,1183,61.4,170,No Failure,9.5
6406,L,2151,17.5,173,No Failure,9.599999999999966
6410,L,1560,40.8,182,No Failure,9.699999999999989
6411,L,1544,41.9,184,No Failure,9.700000000000045
6413,L,1423,44.2,189,No Failure,9.600000000000023
6415,M,1457,35.1,193,No Failure,9.700000000000045
6416,L,1503,42.2,196,No Failure,9.700000000000045
6417,H,1484,38.0,198,No Failure,9.700000000000045
6418,L,1540,39.9,203,No Failure,9.599999999999966
6419,H,1405,52.1,205,No Failure,9.599999999999966
6421,L,1518,36.4,0,No Failure,9.599999999999966
6422,L,1527,41.4,2,No Failure,9.599999999999966
6423,L,1377,55.3,4,No Failure,9.599999999999966
6426,L,1393,56.1,12,No Failure,9.599999999999966
6428,L,1418,49.3,16,No Failure,9.600000000000023
6429,M,1743,24.1,18,No Failure,9.600000000000023
6430,M,1394,47.4,21,No Failure,9.600000000000023
6431,L,1523,39.2,24,No Failure,9.5
6432,L,1353,59.4,26,No Failure,9.600000000000023
6434,L,1570,34.0,31,No Failure,9.599999999999966
6436,L,1621,34.1,36,No Failure,9.599999999999966
6437,L,1769,26.1,38,No Failure,9.600000000000023
6439,L,1581,30.3,42,No Failure,9.600000000000023
6442,L,1639,31.4,48,No Failure,9.5
6443,L,1348,54.8,50,No Failure,9.5
6446,L,1662,34.4,57,No Failure,9.600000000000023
6447,M,1471,40.2,59,No Failure,9.600000000000023
6449,H,1877,24.8,64,No Failure,9.5
6450,L,1519,44.6,69,No Failure,9.599999999999966
6451,L,1378,47.3,71,No Failure,9.599999999999966
6452,L,1696,27.5,73,No Failure,9.5
6453,L,1376,50.8,75,No Failure,9.400000000000034
6456,L,1565,40.2,81,No Failure,9.400000000000034
6458,L,1395,48.0,85,No Failure,9.300000000000011
6459,M,1302,62.9,87,No Failure,9.399999999999977
6460,M,1397,55.2,90,No Failure,9.399999999999977
6461,L,1313,52.9,93,No Failure,9.399999999999977
6462,L,1505,35.9,95,No Failure,9.399999999999977
6464,H,1358,60.4,102,No Failure,9.5
6465,M,1735,27.0,107,No Failure,9.399999999999977
6466,M,1416,48.5,110,No Failure,9.300000000000011
6467,L,1740,31.1,113,No Failure,9.300000000000011
6470,M,1521,35.0,119,No Failure,9.200000000000045
6471,L,1379,54.5,122,No Failure,9.200000000000045
6472,L,1523,38.5,124,No Failure,9.200000000000045
6473,H,1571,33.6,126,No Failure,9.200000000000045
6474,H,1547,50.7,131,No Failure,9.100000000000023
6475,M,1347,54.3,136,No Failure,9.199999999999989
6477,L,1384,48.6,141,No Failure,9.199999999999989
6478,L,1841,24.6,143,No Failure,9.199999999999989
6480,L,1418,42.7,147,No Failure,9.199999999999989
6483,L,1480,43.7,153,No Failure,9.299999999999955
6486,L,1629,37.6,162,No Failure,9.199999999999989
6487,L,1939,21.4,164,No Failure,9.300000000000011
6488,H,1541,36.2,166,No Failure,9.199999999999989
6489,L,1330,54.4,171,No Failure,9.100000000000023
6491,L,1383,44.5,176,No Failure,9.199999999999989
6493,M,1444,46.0,180,No Failure,9.099999999999966
6494,L,1363,53.1,183,No Failure,9.100000000000023
6495,L,1617,33.2,185,No Failure,9.099999999999966
6496,M,1694,31.1,187,No Failure,9.199999999999989
6498,L,1312,65.3,192,Overstrain Failure,9.099999999999966
6500,L,1671,26.8,199,No Failure,9.100000000000023
6503,L,2595,13.7,207,No Failure,9.100000000000023
6505,M,1681,27.4,212,No Failure,9.100000000000023
6506,L,1457,39.6,215,No Failure,9.0
6508,L,1558,32.6,0,No Failure,9.100000000000023
6509,H,1756,30.7,2,No Failure,9.100000000000023
6511,L,1455,55.3,9,No Failure,9.099999999999966
6512,M,2280,15.7,11,No Failure,8.900000000000034
6513,M,1433,48.1,14,No Failure,8.899999999999977
6514,L,1513,38.0,17,No Failure,8.899999999999977
6515,L,1507,41.8,19,No Failure,8.899999999999977
6516,L,1480,43.5,21,No Failure,9.0
6517,H,1470,40.1,23,No Failure,8.899999999999977
6518,L,1540,36.6,28,No Failure,9.0
6521,M,1666,34.9,37,No Failure,8.900000000000034
6523,L,1489,45.8,42,No Failure,9.0
6524,M,1850,27.7,44,No Failure,9.099999999999966
6526,L,1312,73.6,49,Power Failure,9.299999999999955
6528,L,1516,44.4,53,No Failure,9.199999999999989
6529,L,1546,40.0,55,No Failure,9.300000000000011
6534,L,1504,47.2,74,No Failure,9.399999999999977
6535,L,1436,44.2,76,No Failure,9.300000000000011
6536,H,1505,43.6,78,No Failure,9.300000000000011
6538,M,1481,39.7,85,No Failure,9.199999999999989
6539,L,1487,44.6,88,No Failure,9.300000000000011
6540,L,1436,54.1,90,No Failure,9.300000000000011
6542,L,1509,38.3,95,No Failure,9.300000000000011
6543,L,1543,36.9,97,No Failure,9.400000000000034
6544,L,1698,29.6,99,No Failure,9.400000000000034
6545,M,1470,46.5,101,No Failure,9.300000000000011
6547,M,1530,39.9,107,No Failure,9.400000000000034
6548,L,1740,29.2,110,No Failure,9.400000000000034
6549,L,1770,24.1,112,No Failure,9.400000000000034
6550,H,1527,44.0,114,No Failure,9.300000000000011
6551,L,1516,46.0,119,No Failure,9.399999999999977
6552,L,1616,36.5,121,No Failure,9.300000000000011
6553,L,1786,26.1,123,No Failure,9.300000000000011
6554,L,1389,52.7,125,No Failure,9.400000000000034
6558,M,1638,31.9,137,No Failure,9.100000000000023
6559,M,1447,41.9,140,No Failure,9.100000000000023
6560,H,1512,39.0,143,No Failure,9.100000000000023
6561,L,1961,21.8,148,No Failure,9.199999999999989
6562,L,1596,35.4,150,No Failure,9.199999999999989
6563,M,1871,21.3,152,No Failure,9.199999999999989
6565,L,1557,38.2,157,No Failure,9.200000000000045
6566,L,1550,36.8,159,No Failure,9.200000000000045
6567,L,1966,22.6,161,No Failure,9.300000000000011
6569,L,1521,36.3,166,No Failure,9.300000000000011
6572,M,1378,49.4,173,No Failure,9.300000000000011
6573,L,1428,53.7,176,No Failure,9.300000000000011
6574,M,1855,25.3,178,No Failure,9.200000000000045
6575,L,1578,33.0,181,No Failure,9.200000000000045
6576,M,1451,45.3,183,No Failure,9.100000000000023
6577,L,1644,34.9,186,No Failure,9.0
6579,L,1543,40.9,190,No Failure,9.0
6583,L,1528,35.7,198,No Failure,9.0
6586,M,1600,32.8,205,No Failure,9.0
6587,L,1453,44.0,208,No Failure,9.100000000000023
6588,M,1813,24.6,210,No Failure,9.099999999999966
6592,L,2023,20.9,5,No Failure,9.0
6593,M,1457,47.8,7,No Failure,9.099999999999966
6595,L,2103,19.7,12,No Failure,9.0
6597,M,1454,39.4,17,No Failure,9.199999999999989
6598,L,1481,46.8,20,No Failure,9.100000000000023
6599,L,1424,51.1,22,No Failure,9.199999999999989
6600,L,1494,39.5,24,No Failure,9.099999999999966
6603,L,1374,46.7,32,No Failure,9.100000000000023
6604,M,1403,47.4,34,No Failure,9.100000000000023
6605,M,1573,37.4,37,No Failure,9.100000000000023
6606,M,1691,30.1,40,No Failure,9.0
6607,H,1538,44.3,43,No Failure,9.0
6608,L,1556,39.1,48,No Failure,9.0
6609,M,1593,36.8,50,No Failure,8.899999999999977
6610,L,1474,39.9,53,No Failure,8.899999999999977
6612,H,1587,33.8,57,No Failure,9.0
6614,L,1513,41.1,64,No Failure,8.900000000000034
6615,L,1660,28.7,66,No Failure,8.900000000000034
6616,L,1545,42.1,68,No Failure,8.900000000000034
6618,L,1321,60.8,73,No Failure,9.0
6619,M,1309,65.8,75,Power Failure,9.0
6620,M,1627,31.3,78,No Failure,9.0
6621,M,1791,23.8,81,No Failure,9.099999999999966
6623,L,1493,51.1,87,No Failure,9.0
6624,M,1442,41.1,89,No Failure,9.0
6625,L,1532,39.8,92,No Failure,9.0
6626,M,1421,44.4,94,No Failure,9.099999999999966
6628,M,1876,22.1,99,No Failure,8.900000000000034
6630,L,1397,49.4,104,No Failure,8.899999999999977
6632,M,1378,55.3,109,No Failure,8.899999999999977
6633,L,1301,51.2,112,No Failure,9.0
6636,L,1534,39.3,119,No Failure,9.0
6638,H,1453,48.0,124,No Failure,9.0
6640,L,1380,48.4,131,No Failure,9.100000000000023
6641,L,1334,43.2,133,No Failure,9.0
6642,L,1702,28.7,135,No Failure,9.0
6643,L,1431,37.5,137,No Failure,9.0
6645,L,1565,43.9,142,No Failure,9.100000000000023
6646,M,1486,39.6,144,No Failure,8.899999999999977
6648,L,1927,22.4,149,No Failure,9.0
6649,L,1488,41.1,151,No Failure,8.899999999999977
6650,M,1350,54.9,153,No Failure,8.899999999999977
6651,L,1561,35.3,156,No Failure,8.799999999999955
6652,M,1276,55.6,158,No Failure,8.899999999999977
6655,L,2203,16.6,169,No Failure,8.900000000000034
6656,L,1639,32.7,171,No Failure,8.900000000000034
6657,M,1553,44.7,173,No Failure,9.0
6658,L,1374,47.6,176,No Failure,8.900000000000034
6659,L,1430,50.9,178,No Failure,9.0
6660,L,1626,31.3,180,No Failure,9.0
6661,H,1421,43.8,182,No Failure,9.100000000000023
6663,M,2093,18.7,190,No Failure,9.099999999999966
6665,L,1538,38.4,195,No Failure,9.099999999999966
6667,L,1414,51.4,199,No Failure,9.099999999999966
6668,H,1536,39.9,201,No Failure,9.100000000000023
6669,L,1476,39.2,206,No Failure,9.100000000000023
6670,L,1571,33.9,208,No Failure,9.100000000000023
6672,L,1357,42.1,212,No Failure,9.100000000000023
6673,L,1424,50.5,214,No Failure,9.099999999999966
6674,L,1380,51.8,216,Overstrain Failure,9.099999999999966
6675,L,1618,35.5,218,No Failure,9.199999999999989
6676,L,1579,28.0,220,No Failure,9.100000000000023
6677,L,1423,44.0,222,No Failure,9.199999999999989
6678,L,1435,38.5,224,No Failure,9.199999999999989
6680,L,1392,42.4,3,No Failure,9.199999999999989
6681,L,1417,49.7,5,No Failure,9.300000000000011
6682,L,1425,45.1,7,No Failure,9.300000000000011
6683,L,1512,38.9,9,No Failure,9.300000000000011
6685,L,1538,40.4,13,No Failure,9.299999999999955
6686,L,1532,43.6,15,No Failure,9.299999999999955
6688,L,1700,28.7,19,No Failure,9.300000000000011
6689,L,1548,40.3,21,No Failure,9.300000000000011
6691,L,1343,49.2,25,No Failure,9.300000000000011
6692,M,1510,47.8,27,No Failure,9.300000000000011
6693,M,1839,23.6,30,No Failure,9.199999999999989
6695,M,1300,62.7,36,No Failure,9.199999999999989
6696,M,1311,55.8,39,No Failure,9.300000000000011
6697,L,1636,31.3,42,No Failure,9.199999999999989
6698,L,1643,34.1,44,No Failure,9.299999999999955
6699,L,1418,44.7,46,No Failure,9.199999999999989
6701,H,1419,50.2,51,No Failure,9.299999999999955
6702,L,1623,34.1,56,No Failure,9.299999999999955
6704,M,1744,28.2,61,No Failure,9.199999999999989
6707,L,1381,46.1,70,No Failure,9.200000000000045
6708,L,1556,39.0,72,No Failure,9.300000000000011
6709,M,1464,37.4,74,No Failure,9.200000000000045
6711,L,1323,49.7,79,No Failure,9.199999999999989
6712,L,1426,46.1,81,No Failure,9.199999999999989
6719,L,2137,18.0,99,No Failure,9.200000000000045
6722,L,1280,61.0,106,No Failure,9.300000000000011
6723,L,1657,28.7,108,No Failure,9.300000000000011
6724,M,1565,36.1,110,No Failure,9.200000000000045
6725,L,1560,36.8,113,No Failure,9.300000000000011
6727,L,1500,41.0,118,No Failure,9.300000000000011
6730,H,1524,40.4,124,No Failure,9.399999999999977
6732,L,1385,51.2,132,No Failure,9.299999999999955
6733,L,1503,44.8,134,No Failure,9.300000000000011
6735,M,1575,40.1,139,No Failure,9.299999999999955
6736,L,1485,40.1,142,No Failure,9.399999999999977
6739,H,1463,50.1,149,No Failure,9.300000000000011
6740,L,1482,43.6,154,No Failure,9.5
6741,L,1417,55.9,156,No Failure,9.399999999999977
6742,M,1506,39.5,158,No Failure,9.400000000000034
6743,H,1639,30.0,161,No Failure,9.5
6744,L,1418,38.0,166,No Failure,9.5
6746,M,1395,44.6,171,No Failure,9.300000000000011
6747,M,1578,40.5,174,No Failure,9.400000000000034
6749,H,2016,19.3,180,No Failure,9.300000000000011
6750,L,1585,35.9,185,No Failure,9.300000000000011
6753,L,1706,29.5,193,No Failure,9.299999999999955
6755,L,1495,36.9,197,No Failure,9.300000000000011
6756,M,1663,31.6,199,No Failure,9.300000000000011
6765,L,1536,38.3,9,No Failure,9.5
6766,L,1580,32.3,11,No Failure,9.399999999999977
6767,M,1427,43.2,13,No Failure,9.600000000000023
6768,L,1509,41.7,16,No Failure,9.599999999999966
6770,L,1392,52.6,23,No Failure,9.600000000000023
6771,M,1509,40.1,25,No Failure,9.5
6772,M,1962,22.5,28,No Failure,9.5
6773,L,1536,39.3,31,No Failure,9.399999999999977
6774,L,1381,47.9,33,No Failure,9.5
6776,L,1670,30.0,40,No Failure,9.400000000000034
6777,L,1451,47.5,42,No Failure,9.300000000000011
6779,M,1819,25.5,46,No Failure,9.399999999999977
6780,M,1372,54.2,49,No Failure,9.5
6781,L,1560,38.5,52,No Failure,9.5
6782,M,1494,35.3,54,No Failure,9.5
6785,M,1391,52.5,61,No Failure,9.399999999999977
6786,L,1389,45.3,64,No Failure,9.400000000000034
6789,M,1410,43.9,73,No Failure,9.5
6790,M,1646,30.7,76,No Failure,9.399999999999977
6791,M,2219,16.7,79,No Failure,9.599999999999966
6792,L,1551,41.2,82,No Failure,9.5
6794,L,1608,31.4,86,No Failure,9.399999999999977
6795,L,1428,55.2,88,No Failure,9.5
6796,L,1477,50.4,90,No Failure,9.400000000000034
6799,L,1676,32.4,98,No Failure,9.5
6800,M,2636,12.2,100,Power Failure,9.599999999999966
6801,M,1310,48.8,103,No Failure,9.5
6803,M,1621,31.0,108,No Failure,9.599999999999966
6804,M,1367,43.4,111,No Failure,9.599999999999966
6805,L,1588,33.7,114,No Failure,9.600000000000023
6806,M,1497,37.6,116,No Failure,9.699999999999989
6808,L,1549,41.4,121,No Failure,9.800000000000011
6811,L,1727,34.5,127,No Failure,9.699999999999989
6813,L,1350,53.8,131,No Failure,9.700000000000045
6815,H,1465,44.1,136,No Failure,9.800000000000011
6816,L,1427,44.1,141,No Failure,9.800000000000011
6817,L,1477,43.2,143,No Failure,9.800000000000011
6818,M,1493,48.1,145,No Failure,9.699999999999989
6819,M,1657,29.9,148,No Failure,9.699999999999989
6820,L,1359,46.0,151,No Failure,9.800000000000011
6821,L,1551,34.5,153,No Failure,9.800000000000011
6823,M,1709,29.2,158,No Failure,9.700000000000045
6824,M,1268,56.3,161,No Failure,9.800000000000011
6825,L,1740,25.3,164,No Failure,9.800000000000011
6826,L,1828,25.1,166,No Failure,9.899999999999977
6827,L,1822,21.6,168,No Failure,9.899999999999977
6828,M,1515,41.8,170,No Failure,9.899999999999977
6830,H,1474,35.7,175,No Failure,10.0
6831,M,1359,53.4,180,No Failure,9.899999999999977
6832,L,1565,52.3,183,No Failure,9.899999999999977
6833,M,1384,42.5,185,No Failure,10.0
6835,L,1378,51.1,190,No Failure,9.899999999999977
6836,L,1809,25.7,192,No Failure,9.899999999999977
6837,H,1339,52.8,194,No Failure,9.899999999999977
6838,M,1423,38.6,199,No Failure,10.0
6839,L,1570,41.6,202,No Failure,10.0
6840,L,1558,34.1,204,No Failure,10.0
6841,L,1799,21.7,206,No Failure,10.0
6843,L,1635,29.6,211,No Failure,10.0
6844,L,1509,42.5,213,No Failure,10.0
6845,M,1838,23.2,215,No Failure,10.099999999999966
6846,M,1648,32.4,0,No Failure,10.199999999999989
6847,M,1498,49.5,3,No Failure,10.300000000000011
6849,M,1389,53.3,8,No Failure,10.199999999999989
6853,H,1602,32.7,19,No Failure,10.199999999999989
6854,L,1417,40.7,24,No Failure,10.200000000000045
6857,M,1836,22.8,31,No Failure,10.199999999999989
6859,L,1467,45.4,36,No Failure,10.199999999999989
6860,M,1909,22.7,38,No Failure,10.199999999999989
6863,M,1384,49.4,48,No Failure,10.099999999999966
6864,L,1630,29.5,51,No Failure,10.199999999999989
6865,L,1268,60.0,53,No Failure,10.199999999999989
6867,M,1454,41.5,57,No Failure,10.300000000000011
6868,L,1342,50.9,60,No Failure,10.300000000000011
6873,L,1472,35.3,73,No Failure,10.300000000000011
6875,H,1295,58.9,77,No Failure,10.400000000000034
6876,M,1592,32.9,82,No Failure,10.399999999999977
6877,L,1430,54.4,85,No Failure,10.399999999999977
6879,H,1518,35.0,90,No Failure,10.300000000000011
6880,H,2237,17.0,95,No Failure,10.399999999999977
6881,M,1801,24.6,100,No Failure,10.400000000000034
6883,L,2073,21.4,105,No Failure,10.5
6884,L,1953,19.4,107,No Failure,10.400000000000034
6886,L,1397,48.7,111,No Failure,10.399999999999977
6887,M,1465,43.2,113,No Failure,10.5
6888,L,1782,26.9,116,No Failure,10.5
6891,M,1532,41.5,126,No Failure,10.5
6892,L,1505,41.1,129,No Failure,10.600000000000023
6893,L,1440,43.3,131,No Failure,10.600000000000023
6894,L,1470,43.4,133,No Failure,10.600000000000023
6895,L,1408,46.3,135,No Failure,10.599999999999966
6896,M,1357,45.6,137,No Failure,10.600000000000023
6897,M,1454,40.0,140,No Failure,10.600000000000023
6898,L,1352,63.5,143,No Failure,10.600000000000023
6901,L,1670,31.3,150,No Failure,10.699999999999989
6902,L,1547,34.5,152,No Failure,10.699999999999989
6903,L,1461,40.6,154,No Failure,10.600000000000023
6904,M,1609,35.8,156,No Failure,10.600000000000023
6905,M,1704,31.3,159,No Failure,10.600000000000023
6909,L,1613,32.7,170,No Failure,10.400000000000034
6910,L,1376,48.1,172,No Failure,10.399999999999977
6911,L,1434,45.6,174,No Failure,10.399999999999977
6912,L,1480,41.1,176,No Failure,10.300000000000011
6913,M,1634,31.9,178,No Failure,10.399999999999977
6915,H,1668,28.9,183,No Failure,10.400000000000034
6917,M,1603,31.8,190,No Failure,10.400000000000034
6918,L,1481,37.5,193,No Failure,10.399999999999977
6921,M,1423,48.0,199,No Failure,10.400000000000034
6922,L,1432,48.1,202,No Failure,10.5
6923,L,1463,48.3,204,No Failure,10.5
6924,L,1433,49.3,206,No Failure,10.5
6925,L,1461,52.9,208,Overstrain Failure,10.400000000000034
6928,L,1488,43.4,5,No Failure,10.5
6929,L,1816,24.5,7,No Failure,10.599999999999966
6930,M,1301,55.0,9,No Failure,10.600000000000023
6937,L,1471,40.7,26,No Failure,10.5
6938,H,1452,40.2,28,No Failure,10.5
6939,L,1452,44.4,33,No Failure,10.5
6941,H,1453,44.6,38,No Failure,10.599999999999966
6943,M,1732,26.9,45,No Failure,10.599999999999966
6944,L,1522,35.2,48,No Failure,10.600000000000023
6945,M,1487,39.8,50,No Failure,10.600000000000023
6946,M,1852,22.2,53,No Failure,10.599999999999966
6947,L,1486,46.8,56,No Failure,10.5
6948,M,1562,37.1,58,No Failure,10.600000000000023
6949,L,1457,51.4,61,No Failure,10.5
6950,M,1769,26.5,63,No Failure,10.5
6952,L,1524,43.5,71,No Failure,10.5
6954,L,1462,41.4,75,No Failure,10.5
6955,M,1429,52.3,77,No Failure,10.399999999999977
6958,L,1324,52.2,85,No Failure,10.400000000000034
6959,L,1563,40.7,87,No Failure,10.399999999999977
6962,M,1378,41.2,93,No Failure,10.300000000000011
6964,H,1981,19.9,99,No Failure,10.300000000000011
6965,M,1263,52.3,104,No Failure,10.300000000000011
6967,L,1969,20.7,109,No Failure,10.300000000000011
6969,L,1789,25.5,114,No Failure,10.300000000000011
6970,M,1583,32.1,116,No Failure,10.300000000000011
6972,M,1559,42.8,121,No Failure,10.300000000000011
6976,M,1378,51.6,130,No Failure,10.300000000000011
6977,L,1344,46.7,133,No Failure,10.299999999999955
6978,L,2377,14.3,135,No Failure,10.400000000000034
6980,L,1353,60.4,139,No Failure,10.300000000000011
6981,L,1505,45.5,141,No Failure,10.5
6983,L,1440,43.0,148,No Failure,10.400000000000034
6985,M,1706,25.0,153,No Failure,10.300000000000011
6986,H,1698,24.8,156,No Failure,10.300000000000011
6988,L,2437,13.8,163,No Failure,10.400000000000034
6989,L,1478,46.8,165,No Failure,10.400000000000034
6991,L,2478,13.4,170,Power Failure,10.400000000000034
6993,L,1596,36.9,174,No Failure,10.300000000000011
6994,M,1740,25.6,176,No Failure,10.300000000000011
6996,M,1705,31.2,181,No Failure,10.099999999999966
6997,M,1621,32.0,184,No Failure,10.100000000000023
6998,M,1566,38.2,187,No Failure,10.099999999999966
6999,M,1388,42.9,190,No Failure,10.099999999999966
7000,M,1457,36.7,193,No Failure,10.099999999999966
7001,M,1463,45.5,196,No Failure,10.0
7003,H,1411,47.2,201,No Failure,10.100000000000023
7004,L,1540,46.7,206,No Failure,10.100000000000023
7006,M,1339,52.9,0,No Failure,10.099999999999966
